caption,comment,label
Thắc mắc về An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Thắc mắc về An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Quy định mới về Thừa kế,Người phạm tội do cố ý bị xử lý nghiêm khắc hơn tội phạm vô ý.,0
Quy định mới về Thừa kế,Người chưa thành niên phạm tội bị xử lý như người trưởng thành.,1
Hỏi luật sư: Doanh nghiệp,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Hỏi luật sư: Doanh nghiệp,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Tư vấn pháp luật Thừa kế,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Tư vấn pháp luật Thừa kế,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Kinh nghiệm giải quyết Bảo hiểm,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Xin tư vấn luật Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Xin tư vấn luật Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hợp đồng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Hành nghề luật sư,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề Người tiêu dùng,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Hỏi đáp Hành nghề luật sư,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Hỏi đáp Hành nghề luật sư,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Tư vấn miễn phí lĩnh vực Hợp đồng,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Tư vấn miễn phí lĩnh vực Hợp đồng,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Di trú,Doanh nghiệp phải đăng ký kinh doanh trước khi hoạt động.,0
Kinh nghiệm giải quyết Di trú,Cá nhân có thể mở công ty mà không cần đăng ký giấy phép.,1
Xin tư vấn luật Giao thông,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Xin tư vấn luật Giao thông,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Kinh nghiệm giải quyết Hợp đồng,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Kinh nghiệm giải quyết Hợp đồng,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
Câu hỏi pháp lý – Bảo hiểm,"Công dân có quyền khiếu nại, tố cáo hành vi sai trái của cơ quan nhà nước.",0
Câu hỏi pháp lý – Bảo hiểm,Công dân không có quyền khiếu nại đối với quyết định hành chính.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Mua bán đất chỉ cần thỏa thuận bằng miệng giữa hai bên là có hiệu lực.,1
Kinh nghiệm giải quyết Sở hữu trí tuệ,Khi chuyển nhượng quyền sử dụng đất phải có giấy chứng nhận và công chứng hợp đồng.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có hiệu lực khi các bên tự nguyện và có năng lực hành vi dân sự.,0
Tư vấn miễn phí lĩnh vực Thuế,Hợp đồng dân sự có thể vô hiệu dù các bên tự nguyện ký kết.,1
Trao đổi về vấn đề An toàn lao động,Người lao động bị tai nạn trong khi làm việc được hưởng bảo hiểm theo quy định.,0
Trao đổi về vấn đề An toàn lao động,Người lao động tự chịu chi phí điều trị khi bị tai nạn tại nơi làm việc.,1
